match_id,bucket,latency_s,jump_abs
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,0.177295836,0.042375724054933395
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,4.16503143,0.03896701899810151
daa79899-8a5b-4503-9fdb-4dbefe563321,point: regular,0.244826447,0.03896701899810151
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,0.184730239,0.03896701899810151
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,9.618087636,0.04312976127211465
daa79899-8a5b-4503-9fdb-4dbefe563321,point: regular,0.270206905,0.04312976127211465
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,0.210466675,0.04312976127211465
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,6.894771722,0.04712205136515091
daa79899-8a5b-4503-9fdb-4dbefe563321,point: regular,0.354164062,0.04712205136515091
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,0.294301316,0.04712205136515091
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,3.240075289,0.0478962593270682
daa79899-8a5b-4503-9fdb-4dbefe563321,point: regular,0.231270714,0.0478962593270682
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,0.160921555,0.0478962593270682
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,5.641378511,0.049926232184800856
daa79899-8a5b-4503-9fdb-4dbefe563321,point: regular,0.25482072,0.049926232184800856
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,0.194794068,0.049926232184800856
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,7.226913084,0.04142375877443194
daa79899-8a5b-4503-9fdb-4dbefe563321,point: regular,0.248372197,0.04142375877443194
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,0.186988499,0.04142375877443194
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,3.64052287,0.029964371125349887
daa79899-8a5b-4503-9fdb-4dbefe563321,point: regular,0.251933685,0.029964371125349887
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,0.178927018,0.029964371125349887
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,3.286500506,0.04221768182260188
daa79899-8a5b-4503-9fdb-4dbefe563321,point: regular,0.235275914,0.04221768182260188
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,0.177227747,0.04221768182260188
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,16.648577453,0.048603752173388415
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,9.078091633,0.048603752173388415
daa79899-8a5b-4503-9fdb-4dbefe563321,point: regular,0.288464377,0.048603752173388415
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,0.219405567,0.048603752173388415
daa79899-8a5b-4503-9fdb-4dbefe563321,other_incident,3.380172318,0.059626437423111245
daa79899-8a5b-4503-9fdb-4dbefe563321,point: regular,0.30785476,0.059626437423111245
